Date,year,month,quarter,day_of_week,day_of_month,month_sin,month_cos,dow_sin,dow_cos,is_post_2019,is_post_2019_transition,days_from_tet,is_low_margin_season,trend_index,is_holiday_302_305,is_holiday_qk,is_christmas,is_partial_year_2012,Revenue,COGS
2018-07-07,2018,7,3,5,7,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,141,1,2194,0,0,0,0,3253556.07,3156576.31
2018-07-08,2018,7,3,6,8,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,142,1,2195,0,0,0,0,2752144.2,2725199.41
2018-07-09,2018,7,3,0,9,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,143,1,2196,0,0,0,0,4430764.61,4215804.43
2018-07-10,2018,7,3,1,10,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,144,1,2197,0,0,0,0,5201122.72,4881351.11
2018-07-11,2018,7,3,2,11,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,145,1,2198,0,0,0,0,6502831.07,6236313.66
2018-07-12,2018,7,3,3,12,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,146,1,2199,0,0,0,0,6228668.47,6094439.16
2018-07-13,2018,7,3,4,13,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,147,1,2200,0,0,0,0,4250921.4,4213700.8
2018-07-14,2018,7,3,5,14,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,148,1,2201,0,0,0,0,4868504.46,4786402.77
2018-07-15,2018,7,3,6,15,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,149,1,2202,0,0,0,0,5393026.83,5249791.03
2018-07-16,2018,7,3,0,16,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,150,1,2203,0,0,0,0,4994805.9,4716050.05
2018-07-17,2018,7,3,1,17,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,151,1,2204,0,0,0,0,5712604.18,5386803.9
2018-07-18,2018,7,3,2,18,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,152,1,2205,0,0,0,0,7639039.23,7484190.04
2018-07-19,2018,7,3,3,19,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,153,1,2206,0,0,0,0,6252432.84,5912775.72
2018-07-20,2018,7,3,4,20,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,154,1,2207,0,0,0,0,5761282.54,5222554.73
2018-07-21,2018,7,3,5,21,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,155,1,2208,0,0,0,0,4939690.9,4320031.79
2018-07-22,2018,7,3,6,22,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,156,1,2209,0,0,0,0,5641320.53,4834937.23
2018-07-23,2018,7,3,0,23,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,157,1,2210,0,0,0,0,6121614.15,4864263.18
2018-07-24,2018,7,3,1,24,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,158,1,2211,0,0,0,0,6821739.77,5344675.82
2018-07-25,2018,7,3,2,25,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,159,1,2212,0,0,0,0,7944998.65,6241710.94
2018-07-26,2018,7,3,3,26,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,160,1,2213,0,0,0,0,6463508.32,5212368.25
2018-07-27,2018,7,3,4,27,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,161,1,2214,0,0,0,0,5162979.4,4110689.88
2018-07-28,2018,7,3,5,28,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,162,1,2215,0,0,0,0,6313222.5,5068784.77
2018-07-29,2018,7,3,6,29,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,163,1,2216,0,0,0,0,6597216.94,5284529.74
2018-07-30,2018,7,3,0,30,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,164,1,2217,0,0,0,0,7314460.76,5725898.93
2018-07-31,2018,7,3,1,31,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,165,1,2218,0,0,0,0,12496367.04,9909115.53
2018-08-01,2018,8,3,2,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,166,1,2219,0,0,0,0,13786351.91,10884999.4
2018-08-02,2018,8,3,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,167,1,2220,0,0,0,0,10106943.25,7999614.76
2018-08-03,2018,8,3,4,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,168,1,2221,0,0,0,0,9026931.62,7058116.81
2018-08-04,2018,8,3,5,4,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,169,1,2222,0,0,0,0,6859151.1,5490125.8
2018-08-05,2018,8,3,6,5,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,170,1,2223,0,0,0,0,3117800.12,2491453.39
2018-08-06,2018,8,3,0,6,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,171,1,2224,0,0,0,0,3924563.55,3048117.59
2018-08-07,2018,8,3,1,7,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,172,1,2225,0,0,0,0,4212970.63,3334965.62
2018-08-08,2018,8,3,2,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,173,1,2226,0,0,0,0,4647118.76,3610702.93
2018-08-09,2018,8,3,3,9,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,174,1,2227,0,0,0,0,4946125.63,3977801.47
2018-08-10,2018,8,3,4,10,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,175,1,2228,0,0,0,0,3705554.89,2859379.41
2018-08-11,2018,8,3,5,11,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,176,1,2229,0,0,0,0,4591065.72,3598807.89
2018-08-12,2018,8,3,6,12,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,177,1,2230,0,0,0,0,4030885.81,3179458.32
2018-08-13,2018,8,3,0,13,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,-176,1,2231,0,0,0,0,4244815.28,3284829.91
2018-08-14,2018,8,3,1,14,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,-175,1,2232,0,0,0,0,6041631.13,4766947.5
2018-08-15,2018,8,3,2,15,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,-174,1,2233,0,0,0,0,6058071.07,4807626.36
2018-08-16,2018,8,3,3,16,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,-173,1,2234,0,0,0,0,5333680.81,4015767.27
2018-08-17,2018,8,3,4,17,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,-172,1,2235,0,0,0,0,4314679.61,3455461.38
2018-08-18,2018,8,3,5,18,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,-171,1,2236,0,0,0,0,4960825.43,3902500.12
2018-08-19,2018,8,3,6,19,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,-170,1,2237,0,0,0,0,4978431.53,3847035.88
2018-08-20,2018,8,3,0,20,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,-169,1,2238,0,0,0,0,4896843.63,3837284.3
2018-08-21,2018,8,3,1,21,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,-168,1,2239,0,0,0,0,5971341.33,4692653.97
2018-08-22,2018,8,3,2,22,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,-167,1,2240,0,0,0,0,7086185.79,5662221.43
2018-08-23,2018,8,3,3,23,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,-166,1,2241,0,0,0,0,5392520.44,4260217.92
2018-08-24,2018,8,3,4,24,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,-165,1,2242,0,0,0,0,3329330.38,2630754.1
2018-08-25,2018,8,3,5,25,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,-164,1,2243,0,0,0,0,4716376.41,3836954.01
2018-08-26,2018,8,3,6,26,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,-163,1,2244,0,0,0,0,4717920.92,3744613.34
2018-08-27,2018,8,3,0,27,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,-162,1,2245,0,0,0,0,6151109.31,4800826.49
2018-08-28,2018,8,3,1,28,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,-161,1,2246,0,0,0,0,12207075.48,9954369.46
2018-08-29,2018,8,3,2,29,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,-160,1,2247,0,0,0,0,10330752.34,8329694.93
2018-08-30,2018,8,3,3,30,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,-159,1,2248,0,0,0,0,10819458.93,8497693.47
2018-08-31,2018,8,3,4,31,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,-158,1,2249,0,0,0,0,9769233.6,7975907.3
2018-09-01,2018,9,3,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-157,1,2250,0,0,0,0,8834290.53,7236711.56
2018-09-02,2018,9,3,6,2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-156,1,2251,0,1,0,0,2926208.13,2475973.31
2018-09-03,2018,9,3,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-155,1,2252,0,0,0,0,3730127.97,3250956.11
2018-09-04,2018,9,3,1,4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-154,1,2253,0,0,0,0,2895558.56,2566039.59
2018-09-05,2018,9,3,2,5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-153,1,2254,0,0,0,0,2683914.3,2352008.69
2018-09-06,2018,9,3,3,6,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-152,1,2255,0,0,0,0,2220736.04,1976596.92
2018-09-07,2018,9,3,4,7,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-151,1,2256,0,0,0,0,2737800.42,2305499.6
2018-09-08,2018,9,3,5,8,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-150,1,2257,0,0,0,0,3138040.11,2844198.87
2018-09-09,2018,9,3,6,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-149,1,2258,0,0,0,0,4428844.18,3809539.78
2018-09-10,2018,9,3,0,10,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-148,1,2259,0,0,0,0,3518686.76,3115017.21
2018-09-11,2018,9,3,1,11,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-147,1,2260,0,0,0,0,2737148.82,2457613.39
2018-09-12,2018,9,3,2,12,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-146,1,2261,0,0,0,0,3907657.89,3473624.08
2018-09-13,2018,9,3,3,13,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-145,1,2262,0,0,0,0,3198359.98,2826009.39
2018-09-14,2018,9,3,4,14,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-144,1,2263,0,0,0,0,3759913.17,3409768.94
2018-09-15,2018,9,3,5,15,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-143,1,2264,0,0,0,0,3182906.62,2708850.83
2018-09-16,2018,9,3,6,16,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-142,1,2265,0,0,0,0,4513878.02,4134396.21
2018-09-17,2018,9,3,0,17,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-141,1,2266,0,0,0,0,3684035.33,3185261.69
2018-09-18,2018,9,3,1,18,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-140,1,2267,0,0,0,0,3511249.8,3093197.05
2018-09-19,2018,9,3,2,19,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-139,1,2268,0,0,0,0,3203671.41,2850137.86
2018-09-20,2018,9,3,3,20,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-138,1,2269,0,0,0,0,2967505.47,2634513.81
2018-09-21,2018,9,3,4,21,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-137,1,2270,0,0,0,0,3391440.87,3055926.25
2018-09-22,2018,9,3,5,22,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-136,1,2271,0,0,0,0,3067943.56,2653342.07
2018-09-23,2018,9,3,6,23,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-135,1,2272,0,0,0,0,4892505.92,4455722.87
2018-09-24,2018,9,3,0,24,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-134,1,2273,0,0,0,0,4916532.68,4394814.48
2018-09-25,2018,9,3,1,25,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-133,1,2274,0,0,0,0,3834324.5,3363603.04
2018-09-26,2018,9,3,2,26,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-132,1,2275,0,0,0,0,4727732.71,4050861.46
2018-09-27,2018,9,3,3,27,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-131,1,2276,0,0,0,0,5609192.49,4998150.71
2018-09-28,2018,9,3,4,28,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-130,1,2277,0,0,0,0,5221949.72,4643296.21
2018-09-29,2018,9,3,5,29,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-129,1,2278,0,0,0,0,5089871.44,4351327.13
2018-09-30,2018,9,3,6,30,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-128,1,2279,0,0,0,0,5437181.81,4591821.05
2018-10-01,2018,10,4,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-127,0,2280,0,0,0,0,4742181.64,4115311.14
2018-10-02,2018,10,4,1,2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-126,0,2281,0,0,0,0,1807247.84,1354070.12
2018-10-03,2018,10,4,2,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-125,0,2282,0,0,0,0,1798411.4,1414782.3
2018-10-04,2018,10,4,3,4,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-124,0,2283,0,0,0,0,2726313.6,2140614.37
2018-10-05,2018,10,4,4,5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-123,0,2284,0,0,0,0,2484898.47,1911895.45
2018-10-06,2018,10,4,5,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-122,0,2285,0,0,0,0,2157385.6,1668290.7
2018-10-07,2018,10,4,6,7,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-121,0,2286,0,0,0,0,2767415.65,2075893.96
2018-10-08,2018,10,4,0,8,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-120,0,2287,0,0,0,0,3075660.75,2408923.48
2018-10-09,2018,10,4,1,9,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-119,0,2288,0,0,0,0,2768213.46,2199027.83
2018-10-10,2018,10,4,2,10,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-118,0,2289,0,0,0,0,1759060.3,1352309.05
2018-10-11,2018,10,4,3,11,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-117,0,2290,0,0,0,0,2288675.28,1804152.97
2018-10-12,2018,10,4,4,12,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-116,0,2291,0,0,0,0,3801607.19,3093283.75
2018-10-13,2018,10,4,5,13,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-115,0,2292,0,0,0,0,3486645.25,2756384.22
2018-10-14,2018,10,4,6,14,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-114,0,2293,0,0,0,0,3516624.21,2744217.98
2018-10-15,2018,10,4,0,15,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-113,0,2294,0,0,0,0,3593428.63,2809961.8
2018-10-16,2018,10,4,1,16,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-112,0,2295,0,0,0,0,4126610.48,3221862.51
2018-10-17,2018,10,4,2,17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-111,0,2296,0,0,0,0,2193280.79,1721100.93
2018-10-18,2018,10,4,3,18,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-110,0,2297,0,0,0,0,2364712.74,1825738.91
2018-10-19,2018,10,4,4,19,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-109,0,2298,0,0,0,0,2753648.17,2191447.61
2018-10-20,2018,10,4,5,20,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-108,0,2299,0,0,0,0,3067392.26,2428564.0
2018-10-21,2018,10,4,6,21,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-107,0,2300,0,0,0,0,2965006.46,2322786.28
2018-10-22,2018,10,4,0,22,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-106,0,2301,0,0,0,0,3760345.32,3093167.35
2018-10-23,2018,10,4,1,23,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-105,0,2302,0,0,0,0,3210408.93,2590626.71
2018-10-24,2018,10,4,2,24,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-104,0,2303,0,0,0,0,2388950.39,1810211.59
2018-10-25,2018,10,4,3,25,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-103,0,2304,0,0,0,0,2281239.32,1789602.98
2018-10-26,2018,10,4,4,26,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-102,0,2305,0,0,0,0,2925667.62,2326884.75
2018-10-27,2018,10,4,5,27,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-101,0,2306,0,0,0,0,3517566.83,2788248.35
2018-10-28,2018,10,4,6,28,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-100,0,2307,0,0,0,0,5148086.02,4236118.44
2018-10-29,2018,10,4,0,29,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-99,0,2308,0,0,0,0,6121160.36,4854267.79
2018-10-30,2018,10,4,1,30,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-98,0,2309,0,0,0,0,5647021.76,4534254.48
2018-10-31,2018,10,4,2,31,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-97,0,2310,0,0,0,0,5340696.76,4313400.22
2018-11-01,2018,11,4,3,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-96,1,2311,0,0,0,0,4100504.23,3207191.36
2018-11-02,2018,11,4,4,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-95,1,2312,0,0,0,0,1332091.2,973346.43
2018-11-03,2018,11,4,5,3,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-94,1,2313,0,0,0,0,1775113.55,1429465.35
2018-11-04,2018,11,4,6,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-93,1,2314,0,0,0,0,2595301.17,2110463.11
2018-11-05,2018,11,4,0,5,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-92,1,2315,0,0,0,0,2667990.75,2059523.3
2018-11-06,2018,11,4,1,6,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-91,1,2316,0,0,0,0,2019349.93,1662050.67
2018-11-07,2018,11,4,2,7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-90,1,2317,0,0,0,0,2141247.67,1769789.01
2018-11-08,2018,11,4,3,8,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-89,1,2318,0,0,0,0,1913450.02,1511722.76
2018-11-09,2018,11,4,4,9,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-88,1,2319,0,0,0,0,2619129.29,2039164.75
2018-11-10,2018,11,4,5,10,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-87,1,2320,0,0,0,0,2402388.27,1910373.68
2018-11-11,2018,11,4,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-86,1,2321,0,0,0,0,3568388.14,2844379.91
2018-11-12,2018,11,4,0,12,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-85,1,2322,0,0,0,0,2517159.72,2054634.4
2018-11-13,2018,11,4,1,13,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-84,1,2323,0,0,0,0,1925203.6,1550255.36
2018-11-14,2018,11,4,2,14,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-83,1,2324,0,0,0,0,1687382.45,1226935.5
2018-11-15,2018,11,4,3,15,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-82,1,2325,0,0,0,0,2055680.2,1571568.0
2018-11-16,2018,11,4,4,16,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-81,1,2326,0,0,0,0,2040967.69,1635316.04
2018-11-17,2018,11,4,5,17,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-80,1,2327,0,0,0,0,2025956.74,1601361.16
2018-11-18,2018,11,4,6,18,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-79,1,2328,0,0,0,0,3630560.3,3005034.69
2018-11-19,2018,11,4,0,19,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-78,1,2329,0,0,0,0,2171786.9,1822847.47
2018-11-20,2018,11,4,1,20,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-77,1,2330,0,0,0,0,2495899.61,2196442.6
2018-11-21,2018,11,4,2,21,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-76,1,2331,0,0,0,0,1870994.01,1826252.29
2018-11-22,2018,11,4,3,22,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-75,1,2332,0,0,0,0,1690197.81,1647708.27
2018-11-23,2018,11,4,4,23,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-74,1,2333,0,0,0,0,1647035.11,1656826.5
2018-11-24,2018,11,4,5,24,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-73,1,2334,0,0,0,0,1991985.26,1889498.02
2018-11-25,2018,11,4,6,25,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-72,1,2335,0,0,0,0,2085511.05,2029509.86
2018-11-26,2018,11,4,0,26,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-71,1,2336,0,0,0,0,2543960.96,2433523.18
2018-11-27,2018,11,4,1,27,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-70,1,2337,0,0,0,0,2369522.33,2218838.51
2018-11-28,2018,11,4,2,28,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-69,1,2338,0,0,0,0,1733474.59,1753556.92
2018-11-29,2018,11,4,3,29,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-68,1,2339,0,0,0,0,2226459.09,2127649.92
2018-11-30,2018,11,4,4,30,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-67,1,2340,0,0,0,0,2058963.14,2054767.53
2018-12-01,2018,12,4,5,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-66,1,2341,0,0,0,0,1216044.13,1211686.23
2018-12-02,2018,12,4,6,2,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-65,1,2342,0,0,0,0,977052.29,950959.05
2018-12-03,2018,12,4,0,3,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-64,1,2343,0,0,0,0,1855981.25,1750191.91
2018-12-04,2018,12,4,1,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-63,1,2344,0,0,0,0,1606060.57,1508604.3
2018-12-05,2018,12,4,2,5,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-62,1,2345,0,0,0,0,1085024.44,1036671.25
2018-12-06,2018,12,4,3,6,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-61,1,2346,0,0,0,0,942014.91,946159.68
2018-12-07,2018,12,4,4,7,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-60,1,2347,0,0,0,0,1200649.15,1205634.51
2018-12-08,2018,12,4,5,8,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-59,1,2348,0,0,0,0,1453175.2,1434521.0
2018-12-09,2018,12,4,6,9,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-58,1,2349,0,0,0,0,1834112.01,1791856.09
2018-12-10,2018,12,4,0,10,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-57,1,2350,0,0,0,0,1719022.37,1695031.78
2018-12-11,2018,12,4,1,11,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-56,1,2351,0,0,0,0,1670763.83,1670771.64
2018-12-12,2018,12,4,2,12,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-55,1,2352,0,0,0,0,1416824.27,1409602.12
2018-12-13,2018,12,4,3,13,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-54,1,2353,0,0,0,0,1605917.55,1631146.11
2018-12-14,2018,12,4,4,14,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-53,1,2354,0,0,0,0,1986080.6,1901692.62
