customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
71436,35576,Thai Nguyen,2018-09-25,Male,25-34,organic_search
71549,35620,Bac Ninh,2019-01-24,Non-binary,18-24,referral
71673,35674,Ha Long,2013-09-30,Male,25-34,paid_search
71676,35674,Ha Long,2019-10-09,Female,55+,referral
71723,35749,Hai Phong,2018-04-28,Male,25-34,direct
71832,35801,Bac Ninh,2019-11-09,Male,18-24,paid_search
71853,35806,Lao Cai,2013-12-22,Male,45-54,social_media
72063,24212,Bac Ninh,2019-08-04,Female,45-54,organic_search
72620,30757,Nam Dinh,2021-08-01,Female,35-44,organic_search
72622,30757,Nam Dinh,2022-05-14,Male,25-34,email_campaign
72713,42223,Phu Ly,2014-03-14,Female,45-54,organic_search
72845,37042,Nam Dinh,2015-10-05,Female,25-34,organic_search
72846,37042,Nam Dinh,2017-03-11,Male,35-44,organic_search
72850,37043,Nam Dinh,2022-09-21,Male,25-34,organic_search
72925,37064,Son Tay,2022-09-21,Male,45-54,email_campaign
72949,37069,Phu Ly,2018-07-30,Female,25-34,organic_search
72951,37069,Phu Ly,2022-09-30,Female,25-34,paid_search
73095,37121,Ninh Binh,2018-03-22,Male,35-44,paid_search
73205,37160,Viet Tri,2017-11-29,Male,18-24,paid_search
73321,37204,Uong Bi,2022-04-20,Female,18-24,social_media
73344,37209,Ninh Binh,2018-11-05,Female,35-44,social_media
73432,37303,Phu Ly,2015-01-09,Male,45-54,organic_search
73519,37323,Son Tay,2019-05-08,Female,55+,referral
73720,37370,Hai Phong,2014-12-12,Female,45-54,social_media
73912,37601,Viet Tri,2020-03-04,Female,45-54,paid_search
74024,37663,Bac Ninh,2021-09-28,Female,35-44,paid_search
74095,37705,Hanoi,2018-04-22,Male,18-24,direct
74134,37716,Hanoi,2021-06-27,Male,25-34,social_media
74251,37757,Cam Pha,2017-04-04,Female,35-44,email_campaign
74332,37803,Hai Phong,2022-03-07,Male,25-34,social_media
74367,37813,Nam Dinh,2017-06-13,Female,45-54,direct
74468,37849,Thai Nguyen,2021-07-14,Female,25-34,email_campaign
74677,37918,Viet Tri,2019-01-01,Female,18-24,paid_search
74680,37919,Lao Cai,2014-03-21,Female,25-34,referral
74690,37921,Viet Tri,2022-07-31,Female,25-34,direct
74922,38488,Ha Long,2018-01-28,Female,55+,direct
74983,38551,Cam Pha,2019-01-22,Male,25-34,referral
75119,38583,Hai Phong,2017-05-12,Male,45-54,email_campaign
75222,38024,Phan Thiet,2015-04-15,Male,45-54,organic_search
75426,38109,Quy Nhon,2017-12-25,Male,18-24,organic_search
75477,38122,Quang Ngai,2019-04-05,Female,35-44,paid_search
75517,38135,Hue,2021-10-22,Male,45-54,organic_search
75679,38261,Phan Thiet,2018-03-20,Female,25-34,organic_search
75829,38344,Hoi An,2021-07-21,Female,45-54,paid_search
75851,38351,Tuy Hoa,2018-02-06,Male,45-54,referral
75929,38375,Da Nang,2022-03-10,Female,18-24,organic_search
76109,62832,Tam Ky,2017-11-03,Female,35-44,social_media
76212,62864,Quy Nhon,2019-06-20,Female,45-54,social_media
76325,62896,Da Nang,2021-05-13,Female,45-54,direct
76340,62901,Hue,2022-09-18,Male,25-34,organic_search
76341,62901,Hue,2017-01-16,Female,55+,organic_search
76376,62910,Quy Nhon,2015-04-07,Female,55+,social_media
76641,62983,Hue,2021-07-13,Male,18-24,organic_search
76805,63755,Quy Nhon,2015-11-08,Female,45-54,organic_search
76983,63857,Nha Trang,2021-07-15,Female,18-24,social_media
77340,38606,Dong Hoi,2017-01-09,Female,45-54,social_media
77341,38606,Dong Hoi,2021-08-28,Male,25-34,organic_search
77600,38732,Hoi An,2021-07-18,Male,35-44,paid_search
77676,42003,Nha Trang,2022-09-02,Female,35-44,paid_search
77913,42325,Tuy Hoa,2021-11-18,Female,45-54,organic_search
78038,42431,Quy Nhon,2021-03-19,Female,18-24,social_media
78120,47513,Hoi An,2017-01-10,Male,35-44,organic_search
78121,47513,Hoi An,2021-03-28,Male,35-44,social_media
78260,47591,Quang Ngai,2016-11-06,Male,25-34,paid_search
78423,47713,Tam Ky,2016-08-15,Male,55+,social_media
78429,47714,Quy Nhon,2021-05-15,Female,25-34,organic_search
78448,47720,Phan Thiet,2018-11-23,Male,35-44,referral
78458,47725,Phan Rang-Thap Cham,2019-01-14,Female,45-54,direct
78633,74728,Nha Trang,2018-10-17,Male,35-44,email_campaign
78826,71601,Phan Thiet,2022-04-11,Male,35-44,social_media
78967,71801,Quy Nhon,2017-01-31,Male,45-54,organic_search
79136,71923,Kon Tum,2019-01-29,Male,35-44,organic_search
79363,72023,Nha Trang,2020-03-28,Male,35-44,social_media
79421,72034,Phan Thiet,2021-07-01,Female,35-44,organic_search
79638,72104,Tam Ky,2013-08-25,Male,45-54,paid_search
79915,72206,Quang Ngai,2021-10-07,Male,45-54,organic_search
80214,72401,Tam Ky,2016-06-19,Female,45-54,referral
80226,72403,Nha Trang,2021-07-29,Female,35-44,social_media
80375,72450,Tuy Hoa,2022-09-01,Female,18-24,email_campaign
80954,72923,Da Nang,2019-08-29,Male,55+,organic_search
80990,72936,Da Nang,2014-05-11,Female,25-34,organic_search
81276,68104,Tuy Hoa,2016-01-01,Female,25-34,paid_search
81343,68123,Phan Thiet,2021-06-05,Female,25-34,paid_search
81902,68516,Kon Tum,2018-09-05,Female,35-44,organic_search
81917,68521,Quang Ngai,2013-07-04,Male,35-44,organic_search
81937,68526,Quy Nhon,2022-02-01,Male,35-44,social_media
82015,68640,Hoi An,2016-12-25,Female,45-54,organic_search
82299,68823,Phan Thiet,2016-04-04,Male,25-34,social_media
82335,68832,Dong Hoi,2021-02-24,Male,45-54,paid_search
82380,68845,Kon Tum,2022-03-06,Male,45-54,email_campaign
82388,68847,Tam Ky,2022-07-26,Female,25-34,direct
82456,68866,Hue,2022-09-30,Male,18-24,paid_search
82990,63565,Phan Rang-Thap Cham,2017-10-18,Male,55+,social_media
83110,64050,Hue,2020-03-23,Female,35-44,social_media
83121,64052,Da Nang,2018-09-13,Male,55+,organic_search
83154,64060,Hoi An,2020-06-07,Male,25-34,organic_search
83158,64061,Hue,2019-09-11,Male,25-34,social_media
83175,64064,Tam Ky,2016-05-14,Male,45-54,social_media
83251,64080,Hoi An,2021-07-10,Female,45-54,referral
83257,64081,Da Nang,2022-01-21,Female,18-24,organic_search
83555,64490,Quy Nhon,2014-10-15,Female,25-34,organic_search
83599,64503,Phan Thiet,2021-12-08,Male,25-34,referral
83836,64701,Phan Rang-Thap Cham,2021-05-02,Male,25-34,organic_search
83867,64730,Da Nang,2015-09-17,Non-binary,35-44,paid_search
84112,65340,Tuy Hoa,2020-03-01,Male,35-44,social_media
84157,65360,Hue,2022-05-18,Male,18-24,organic_search
84222,64118,Phan Thiet,2021-05-12,Female,45-54,paid_search
84339,64152,Hoi An,2020-12-27,Female,35-44,paid_search
84456,50010,Tuy Hoa,2015-07-11,Female,25-34,paid_search
84486,50032,Quang Ngai,2018-09-18,Female,35-44,email_campaign
84675,50125,Da Nang,2022-12-02,Male,25-34,direct
85089,50315,Quang Ngai,2021-11-14,Male,45-54,paid_search
85170,50801,Hoi An,2019-04-12,Male,35-44,paid_search
85264,51503,Hoi An,2019-11-04,Female,55+,paid_search
85299,51534,Hue,2018-05-03,Male,45-54,organic_search
85335,51546,Quang Ngai,2019-06-17,Female,25-34,organic_search
85445,51579,Dong Hoi,2022-09-26,Male,45-54,social_media
85640,66030,Tam Ky,2019-12-18,Female,18-24,direct
85748,66062,Quang Ngai,2021-05-05,Female,35-44,social_media
85813,66085,Phan Rang-Thap Cham,2020-08-09,Male,35-44,organic_search
85866,66102,Da Nang,2017-05-19,Male,45-54,social_media
85937,66206,Tam Ky,2014-01-13,Male,18-24,organic_search
85955,66210,Phan Rang-Thap Cham,2020-03-11,Male,18-24,paid_search
85987,66216,Phan Rang-Thap Cham,2017-12-28,Male,35-44,organic_search
86195,66508,Dong Hoi,2013-10-23,Male,45-54,email_campaign
86868,59263,Phan Rang-Thap Cham,2021-09-11,Male,35-44,paid_search
86929,59330,Quang Ngai,2017-12-12,Male,45-54,referral
87112,68776,Tam Ky,2022-07-28,Male,35-44,direct
87236,82401,Kon Tum,2019-05-09,Female,25-34,social_media
87305,82633,Quy Nhon,2014-04-21,Female,25-34,organic_search
87307,82633,Quy Nhon,2016-07-15,Male,35-44,social_media
87380,82718,Kon Tum,2018-07-20,Male,25-34,organic_search
87544,50216,Tam Ky,2019-05-12,Female,35-44,paid_search
87579,50538,Quang Ngai,2015-08-26,Female,45-54,organic_search
88049,51401,Hue,2020-03-28,Male,18-24,paid_search
88710,56334,Quang Ngai,2022-06-15,Female,35-44,direct
88721,56336,Kon Tum,2021-11-01,Female,45-54,organic_search
89734,57104,Phan Thiet,2020-06-07,Female,25-34,organic_search
89740,57105,Quang Ngai,2017-06-06,Male,25-34,referral
89744,57106,Tam Ky,2012-12-23,Male,25-34,organic_search
89770,57201,Phan Thiet,2021-06-25,Non-binary,18-24,email_campaign
90215,57401,Hue,2020-08-28,Male,45-54,email_campaign
90406,57501,Phan Rang-Thap Cham,2018-01-17,Female,35-44,email_campaign
90669,57717,Phan Thiet,2019-01-06,Female,45-54,organic_search
91075,58103,Phan Thiet,2020-03-14,Female,35-44,social_media
91101,58201,Dong Hoi,2022-04-15,Male,25-34,referral
91458,58401,Phan Rang-Thap Cham,2022-08-06,Female,18-24,referral
91550,58448,Dong Hoi,2022-10-02,Male,25-34,email_campaign
91758,58554,Quy Nhon,2020-11-09,Female,45-54,organic_search
91799,58572,Phan Thiet,2019-07-23,Female,25-34,paid_search
91983,58704,Kon Tum,2019-08-21,Male,45-54,email_campaign
92184,58788,Hue,2016-12-02,Male,55+,referral
92267,58854,Phan Thiet,2016-05-19,Male,25-34,direct
92608,73099,Quang Ngai,2017-07-04,Female,45-54,organic_search
93100,74014,Tuy Hoa,2022-04-21,Female,25-34,organic_search
93718,74365,Hue,2021-10-28,Male,25-34,paid_search
93891,74501,Da Nang,2018-06-08,Male,55+,organic_search
93892,74501,Da Nang,2016-10-19,Male,18-24,organic_search
94017,74804,Kon Tum,2022-01-24,Female,35-44,email_campaign
94274,73114,Tam Ky,2017-11-11,Male,45-54,social_media
94280,73115,Quy Nhon,2022-04-05,Female,25-34,social_media
94300,73119,Nha Trang,2021-08-07,Male,25-34,organic_search
94482,73179,Nha Trang,2020-12-18,Male,35-44,social_media
94589,66748,Quy Nhon,2021-07-09,Female,35-44,social_media
94608,66762,Da Nang,2022-10-09,Female,35-44,organic_search
94611,66762,Da Nang,2022-10-15,Male,35-44,organic_search
94696,66901,Da Nang,2018-03-05,Male,35-44,social_media
95003,67114,Kon Tum,2013-02-18,Male,35-44,organic_search
95005,67114,Kon Tum,2018-07-18,Female,25-34,social_media
95103,67156,Hue,2015-08-21,Non-binary,45-54,social_media
95127,67204,Tuy Hoa,2020-05-30,Female,35-44,email_campaign
95172,67213,Kon Tum,2019-04-02,Female,45-54,organic_search
95365,67401,Dong Hoi,2019-03-08,Male,18-24,paid_search
95802,67658,Da Nang,2019-11-19,Non-binary,25-34,paid_search
95998,67851,Dong Hoi,2020-12-11,Female,35-44,organic_search
96000,67851,Dong Hoi,2018-10-14,Male,35-44,organic_search
96388,64870,Tuy Hoa,2016-02-01,Female,55+,organic_search
96404,65020,Phan Rang-Thap Cham,2022-07-25,Female,35-44,social_media
96590,65560,Tuy Hoa,2022-04-25,Female,25-34,paid_search
96694,65616,Tam Ky,2020-04-21,Male,35-44,paid_search
97146,65770,Hue,2021-05-26,Female,25-34,paid_search
97196,65785,Nha Trang,2021-02-19,Male,45-54,referral
97197,65785,Nha Trang,2018-10-25,Male,18-24,email_campaign
97546,72727,Da Nang,2022-10-08,Male,25-34,organic_search
97780,71655,Dong Hoi,2022-03-29,Male,25-34,organic_search
97821,71730,Dong Hoi,2016-07-25,Male,55+,referral
97857,71826,Dong Hoi,2020-03-09,Female,35-44,organic_search
98102,36575,Phan Rang-Thap Cham,2016-08-02,Male,45-54,social_media
98219,36619,Hue,2016-12-05,Male,45-54,social_media
98610,39111,Hue,2021-04-07,Female,45-54,organic_search
98626,39116,Quy Nhon,2022-01-13,Male,25-34,organic_search
98689,39154,Tuy Hoa,2018-01-12,Male,25-34,social_media
98692,39154,Tuy Hoa,2020-09-02,Female,25-34,paid_search
98845,39211,Quy Nhon,2018-04-12,Female,25-34,email_campaign
99131,39402,Nha Trang,2016-11-25,Female,35-44,organic_search
99454,39564,Nha Trang,2020-02-13,Female,35-44,social_media
99485,39571,Phan Rang-Thap Cham,2021-06-10,Female,55+,organic_search
99748,39759,Dong Hoi,2020-01-24,Male,45-54,organic_search
99785,39773,Da Nang,2021-05-12,Female,25-34,paid_search
100125,70094,Tuy Hoa,2013-07-01,Female,25-34,paid_search
100161,70118,Da Nang,2022-01-03,Non-binary,25-34,organic_search
100185,70124,Quy Nhon,2016-12-21,Male,35-44,organic_search
100283,70345,Quy Nhon,2018-05-01,Female,45-54,referral
100321,70357,Hoi An,2021-02-24,Female,25-34,paid_search
100348,70364,Phan Thiet,2022-05-04,Male,18-24,organic_search
100350,70364,Phan Thiet,2021-12-28,Female,25-34,referral
100411,70394,Hoi An,2022-12-21,Female,35-44,social_media
100506,70444,Tam Ky,2022-11-07,Male,35-44,direct
100511,70445,Phan Rang-Thap Cham,2019-04-11,Female,18-24,organic_search
100519,70447,Phan Thiet,2016-03-28,Female,18-24,organic_search
100563,70458,Hue,2018-09-27,Male,25-34,paid_search
100613,70471,Da Nang,2017-08-01,Female,25-34,direct
100634,70506,Tam Ky,2017-05-06,Male,45-54,email_campaign
100708,70523,Phan Thiet,2017-11-05,Male,25-34,referral
100710,70523,Phan Thiet,2018-10-24,Female,18-24,social_media
101184,70714,Quang Ngai,2018-03-30,Female,25-34,email_campaign
101695,71040,Phan Rang-Thap Cham,2022-09-05,Male,25-34,paid_search
101706,71044,Kon Tum,2016-08-31,Male,18-24,organic_search
101836,71105,Dong Hoi,2020-04-05,Female,35-44,paid_search
102023,71235,Kon Tum,2020-06-13,Female,55+,email_campaign
102139,71277,Phan Thiet,2021-06-03,Female,25-34,email_campaign
102252,71334,Phan Rang-Thap Cham,2022-11-24,Female,45-54,email_campaign
102284,71346,Dong Hoi,2014-04-09,Male,25-34,referral
102519,71446,Nha Trang,2022-03-22,Male,18-24,referral
102564,71459,Quy Nhon,2019-02-13,Male,25-34,organic_search
102825,55044,Da Nang,2021-11-08,Male,45-54,organic_search
102884,55060,Hoi An,2022-11-08,Female,55+,referral
102906,55068,Phan Thiet,2019-11-11,Female,25-34,organic_search
102907,55068,Phan Thiet,2014-05-19,Female,25-34,direct
102945,55076,Nha Trang,2016-05-26,Male,35-44,social_media
103018,55105,Phan Thiet,2016-01-06,Male,35-44,organic_search
103041,55109,Kon Tum,2020-12-14,Non-binary,35-44,referral
103045,55110,Hoi An,2018-05-26,Male,55+,organic_search
103046,55110,Hoi An,2016-05-21,Male,35-44,referral
103055,55112,Da Nang,2019-06-27,Male,25-34,direct
103165,55302,Tam Ky,2018-11-01,Female,35-44,paid_search
103168,55303,Quy Nhon,2022-11-01,Male,18-24,social_media
103179,55305,Quang Ngai,2022-03-24,Female,45-54,organic_search
103194,55308,Quang Ngai,2020-10-04,Male,55+,organic_search
103210,55311,Dong Hoi,2017-03-10,Female,55+,email_campaign
103219,55313,Quang Ngai,2020-08-02,Female,18-24,referral
103231,55315,Hoi An,2021-09-17,Female,55+,referral
103243,55318,Da Nang,2014-12-19,Male,55+,organic_search
103298,55330,Tam Ky,2021-09-01,Female,35-44,organic_search
103300,55330,Tam Ky,2019-05-13,Male,35-44,organic_search
103306,55331,Phan Thiet,2014-07-06,Male,55+,organic_search
103394,55350,Dong Hoi,2022-10-29,Female,35-44,email_campaign
103406,55353,Hue,2018-08-03,Female,35-44,email_campaign
103493,55372,Dong Hoi,2017-05-16,Female,18-24,social_media
103494,55372,Dong Hoi,2021-06-10,Male,45-54,email_campaign
103495,55372,Dong Hoi,2016-03-14,Male,25-34,organic_search
103521,55378,Hue,2022-02-05,Female,18-24,paid_search
103524,55379,Quang Ngai,2016-05-14,Female,18-24,referral
103531,55381,Tam Ky,2020-11-17,Female,55+,organic_search
103557,55387,Hoi An,2021-05-24,Male,25-34,organic_search
103595,55398,Phan Rang-Thap Cham,2019-06-06,Male,55+,organic_search
103597,55398,Phan Rang-Thap Cham,2017-05-27,Male,55+,social_media
103756,55731,Tuy Hoa,2021-11-07,Female,35-44,social_media
104002,55901,Hoi An,2021-07-19,Male,45-54,social_media
104044,55917,Dong Hoi,2014-11-13,Male,35-44,social_media
104054,55920,Phan Thiet,2022-02-07,Female,18-24,direct
104280,56001,Nha Trang,2022-02-04,Female,18-24,paid_search
104301,56007,Kon Tum,2015-03-22,Male,45-54,organic_search
104302,56007,Kon Tum,2021-09-27,Female,25-34,paid_search
104518,56071,Dong Hoi,2021-03-29,Male,25-34,paid_search
104836,56320,Hoi An,2019-10-04,Female,25-34,email_campaign
104978,56425,Da Nang,2019-09-16,Female,25-34,paid_search
105247,55415,Quang Ngai,2019-06-22,Male,18-24,organic_search
105261,55418,Hoi An,2021-03-27,Male,55+,organic_search
105278,55422,Nha Trang,2021-11-07,Non-binary,25-34,social_media
105281,55422,Nha Trang,2021-10-09,Non-binary,25-34,social_media
105286,55423,Da Nang,2021-07-06,Female,18-24,organic_search
105341,55434,Tuy Hoa,2021-03-29,Male,35-44,social_media
105373,55442,Tuy Hoa,2019-09-12,Female,25-34,referral
105377,55442,Tuy Hoa,2020-01-20,Female,35-44,social_media
105396,55446,Phan Thiet,2021-11-23,Female,45-54,referral
105430,50071,Phan Thiet,2020-05-19,Non-binary,45-54,referral
105436,50401,Phan Rang-Thap Cham,2018-04-21,Male,35-44,organic_search
105788,50548,Quang Ngai,2020-07-16,Female,55+,direct
105900,50616,Da Nang,2021-02-20,Male,35-44,social_media
105939,51301,Quy Nhon,2021-10-08,Male,35-44,organic_search
105977,51346,Phan Rang-Thap Cham,2022-12-10,Female,45-54,paid_search
106052,54004,Tuy Hoa,2014-10-31,Female,18-24,email_campaign
106097,54016,Quang Ngai,2018-05-28,Female,55+,email_campaign
106099,54017,Hue,2014-07-02,Male,35-44,organic_search
106100,54017,Hue,2018-06-04,Female,18-24,social_media
106475,54889,Tam Ky,2020-03-12,Male,35-44,paid_search
106538,69301,Hue,2017-07-16,Female,55+,paid_search
106734,82001,Tam Ky,2020-06-24,Female,25-34,organic_search
106756,82009,Phan Rang-Thap Cham,2022-09-02,Male,35-44,organic_search
106775,82053,Hue,2019-02-09,Male,35-44,email_campaign
106900,82520,Quy Nhon,2018-08-31,Female,25-34,social_media
106903,82901,Tam Ky,2021-02-01,Female,25-34,organic_search
107039,80011,Dong Hoi,2021-08-03,Female,25-34,organic_search
107040,80011,Dong Hoi,2018-09-11,Female,25-34,social_media
107051,80013,Quang Ngai,2017-12-23,Female,25-34,email_campaign
107052,80013,Quang Ngai,2022-05-12,Non-binary,35-44,organic_search
107059,80015,Kon Tum,2017-11-25,Female,45-54,organic_search
107060,80015,Kon Tum,2017-04-24,Female,55+,social_media
107062,80015,Kon Tum,2017-05-25,Male,35-44,email_campaign
107193,80110,Hue,2021-10-31,Male,35-44,social_media
107231,80120,Kon Tum,2017-11-16,Male,45-54,paid_search
107261,80126,Kon Tum,2016-03-31,Male,25-34,organic_search
107272,80128,Tam Ky,2017-07-08,Male,25-34,social_media
107273,80129,Hoi An,2017-02-19,Male,55+,social_media
107274,80129,Hoi An,2021-08-05,Female,35-44,direct
107304,80135,Hoi An,2019-12-03,Male,35-44,social_media
107356,80301,Kon Tum,2019-11-15,Female,35-44,social_media
107361,80302,Phan Rang-Thap Cham,2020-07-09,Female,55+,organic_search
107398,80401,Nha Trang,2014-11-27,Male,35-44,paid_search
107477,80435,Da Nang,2020-04-09,Female,18-24,organic_search
107487,80437,Nha Trang,2017-09-16,Female,25-34,paid_search
107508,80443,Da Nang,2020-08-21,Male,45-54,paid_search
107642,80480,Dong Hoi,2018-12-25,Female,25-34,referral
107651,80482,Dong Hoi,2015-09-13,Female,25-34,social_media
107679,80501,Quy Nhon,2014-11-11,Female,35-44,social_media
107691,80503,Kon Tum,2018-12-10,Female,45-54,organic_search
107725,80516,Kon Tum,2015-09-20,Female,35-44,organic_search
107728,80517,Phan Rang-Thap Cham,2022-01-26,Female,55+,paid_search
107788,80535,Kon Tum,2016-11-13,Male,35-44,paid_search
107804,80538,Hue,2021-06-14,Female,25-34,social_media
107934,80634,Nha Trang,2014-11-26,Female,35-44,social_media
107936,80634,Nha Trang,2019-01-07,Male,25-34,social_media
107967,80648,Hue,2013-01-13,Female,55+,paid_search
108262,80903,Phan Thiet,2022-03-22,Female,55+,organic_search
108266,80904,Phan Rang-Thap Cham,2018-01-02,Male,35-44,referral
108278,80907,Tam Ky,2016-02-14,Male,18-24,referral
108283,80908,Quy Nhon,2013-12-16,Female,18-24,paid_search
108288,80909,Tam Ky,2015-05-21,Male,18-24,organic_search
108293,80910,Dong Hoi,2017-04-12,Female,45-54,organic_search
108331,80917,Quang Ngai,2015-06-25,Female,35-44,social_media
108396,80930,Phan Thiet,2022-11-13,Female,35-44,social_media
108459,81003,Quy Nhon,2018-05-16,Male,18-24,email_campaign
108463,81004,Tam Ky,2019-05-13,Male,25-34,paid_search
108819,81401,Da Nang,2016-08-03,Female,45-54,organic_search
108820,81401,Da Nang,2019-09-16,Male,18-24,paid_search
108911,81504,Tam Ky,2021-11-16,Female,45-54,email_campaign
108918,81506,Phan Thiet,2019-11-18,Male,25-34,social_media
109014,81625,Quy Nhon,2020-11-29,Male,25-34,email_campaign
109136,80203,Da Nang,2015-12-12,Female,18-24,organic_search
109145,80205,Quang Ngai,2014-08-08,Male,55+,referral
109151,80206,Tuy Hoa,2021-12-31,Male,35-44,referral
109169,80211,Kon Tum,2020-02-05,Male,45-54,paid_search
109198,80219,Tam Ky,2017-08-23,Male,35-44,social_media
109199,80219,Tam Ky,2022-03-23,Female,18-24,paid_search
109201,80219,Tam Ky,2015-07-25,Male,25-34,paid_search
109211,80221,Tam Ky,2016-09-29,Male,35-44,direct
109256,80231,Phan Thiet,2018-11-26,Male,25-34,social_media
109260,80232,Kon Tum,2022-10-26,Male,25-34,direct
109271,80234,Nha Trang,2015-09-29,Male,35-44,organic_search
109295,80239,Tam Ky,2019-01-05,Male,25-34,social_media
109437,63123,Kon Tum,2022-02-16,Male,35-44,social_media
109458,63128,Phan Thiet,2018-07-03,Male,25-34,social_media
109463,63129,Hue,2013-08-29,Female,35-44,email_campaign
109470,63130,Quang Ngai,2022-04-30,Male,25-34,organic_search
109512,63138,Hoi An,2018-07-22,Female,35-44,organic_search
109523,63143,Tam Ky,2017-10-20,Male,25-34,direct
109567,63010,Tuy Hoa,2015-05-06,Male,35-44,organic_search
109611,63020,Tam Ky,2021-03-23,Female,25-34,email_campaign
109626,63025,Quang Ngai,2022-10-05,Female,25-34,referral
109631,63026,Quang Ngai,2021-08-14,Female,45-54,social_media
109632,63026,Quang Ngai,2021-06-18,Non-binary,35-44,organic_search
109646,63031,Kon Tum,2017-01-05,Male,35-44,organic_search
109762,63068,Tam Ky,2018-04-11,Male,35-44,social_media
109853,63304,Hoi An,2022-06-06,Female,25-34,social_media
109973,63366,Hoi An,2022-03-02,Male,35-44,paid_search
110056,63401,Tam Ky,2022-08-03,Male,35-44,organic_search
110057,63401,Tam Ky,2020-06-17,Female,25-34,organic_search
110160,63459,Dong Hoi,2017-08-01,Male,25-34,direct
110609,65109,Phan Thiet,2018-12-06,Female,35-44,organic_search
110610,65109,Phan Thiet,2021-01-30,Male,45-54,email_campaign
110926,52501,Nha Trang,2016-01-06,Female,18-24,email_campaign
111024,52565,Nha Trang,2022-10-20,Female,18-24,paid_search
111131,52632,Quang Ngai,2021-04-18,Male,25-34,social_media
111176,52645,Phan Thiet,2016-07-21,Female,25-34,direct
111579,50702,Dong Hoi,2020-02-25,Male,55+,organic_search
112058,52233,Quy Nhon,2017-11-05,Male,35-44,organic_search
112394,52403,Phan Rang-Thap Cham,2019-02-24,Female,45-54,email_campaign
112399,52404,Tam Ky,2019-06-13,Female,45-54,organic_search
112407,52405,Tuy Hoa,2018-04-22,Male,25-34,organic_search
112415,52409,Kon Tum,2014-10-03,Male,25-34,paid_search
112559,52761,Tam Ky,2016-07-04,Female,18-24,organic_search
112711,73401,Quy Nhon,2015-11-10,Male,45-54,social_media
112803,73458,Tuy Hoa,2021-02-18,Male,45-54,social_media
112871,73507,Quy Nhon,2019-06-23,Male,35-44,paid_search
113078,73573,Nha Trang,2016-05-09,Female,25-34,direct
113497,46303,Quy Nhon,2020-01-12,Female,25-34,organic_search
113500,46311,Tuy Hoa,2018-12-03,Male,45-54,social_media
113518,46321,Phan Thiet,2015-02-20,Male,35-44,referral
113534,46324,Phan Rang-Thap Cham,2019-02-07,Male,25-34,social_media
113626,46410,Nha Trang,2019-06-29,Male,55+,social_media
113801,49855,Nha Trang,2022-12-28,Non-binary,45-54,social_media
113987,49930,Dong Hoi,2019-04-25,Female,25-34,direct
114140,53142,Tuy Hoa,2018-02-28,Male,25-34,organic_search
114149,53144,Hoi An,2018-11-11,Non-binary,35-44,organic_search
114156,53147,Quy Nhon,2016-06-22,Female,35-44,organic_search
114206,53177,Phan Thiet,2022-03-10,Male,35-44,direct
114207,53177,Phan Thiet,2022-05-25,Male,35-44,organic_search
114221,53182,Phan Thiet,2018-09-26,Male,35-44,organic_search
114243,53402,Quang Ngai,2019-11-10,Male,55+,referral
114265,53406,Hoi An,2015-06-06,Male,25-34,email_campaign
114480,53545,Quang Ngai,2017-10-08,Female,18-24,paid_search
114487,53546,Phan Rang-Thap Cham,2022-11-26,Non-binary,25-34,referral
114661,53590,Kon Tum,2015-02-28,Male,55+,email_campaign
114700,53703,Quang Ngai,2019-02-05,Female,35-44,organic_search
114731,53713,Phan Rang-Thap Cham,2013-12-19,Male,45-54,social_media
114839,53813,Kon Tum,2019-03-22,Female,35-44,referral
114842,53813,Kon Tum,2016-09-21,Male,25-34,organic_search
115020,54601,Hue,2016-02-27,Female,55+,email_campaign
115352,53032,Phan Rang-Thap Cham,2019-07-22,Non-binary,25-34,referral
115548,53089,Dong Hoi,2018-12-08,Male,45-54,organic_search
115627,53129,Nha Trang,2017-05-09,Female,18-24,organic_search
115641,53137,Nha Trang,2017-05-08,Male,35-44,email_campaign
115655,53150,Quy Nhon,2014-11-24,Female,45-54,email_campaign
115659,53151,Tam Ky,2021-04-18,Female,18-24,organic_search
115661,53151,Tam Ky,2016-08-16,Male,35-44,email_campaign
115699,53188,Nha Trang,2022-10-06,Female,25-34,paid_search
115737,53206,Hoi An,2019-09-01,Female,25-34,organic_search
115741,53207,Hue,2022-06-03,Female,25-34,paid_search
115787,53216,Kon Tum,2020-08-03,Male,45-54,organic_search
115801,53219,Phan Thiet,2015-10-25,Female,45-54,organic_search
115808,53221,Tam Ky,2020-01-03,Male,45-54,organic_search
115824,53224,Hue,2016-12-20,Female,18-24,email_campaign
115830,53225,Phan Thiet,2013-07-06,Female,25-34,email_campaign
115881,53549,Hue,2015-10-14,Male,25-34,paid_search
115901,53919,Tam Ky,2019-04-26,Female,35-44,referral
115946,53946,Tuy Hoa,2022-06-22,Female,45-54,email_campaign
116302,54217,Nha Trang,2019-07-28,Male,25-34,organic_search
116396,54311,Tam Ky,2022-04-04,Male,55+,direct
116730,54494,Da Nang,2022-10-25,Male,25-34,email_campaign
116865,54547,Tuy Hoa,2019-04-07,Male,25-34,paid_search
117206,54904,Hue,2020-04-22,Female,35-44,organic_search
117450,60002,Nha Trang,2013-03-28,Female,35-44,direct
117475,60010,Phan Rang-Thap Cham,2019-09-23,Female,25-34,email_campaign
