order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2
1871,990,6,5584.31,0.0,,
1872,1000,8,1180.01,0.0,,
1873,2012,5,4695.18,0.0,,
1874,1144,7,4874.95,0.0,,
1875,1436,5,3888.08,0.0,,
1877,964,6,3811.59,0.0,,
1878,1003,7,1058.21,0.0,,
1879,725,3,1334.01,0.0,,
1880,726,5,1316.72,0.0,,
1881,1001,6,4850.26,0.0,,
1882,1075,7,3146.56,0.0,,
1882,1076,5,3013.68,0.0,,
1883,396,2,10901.69,0.0,,
1884,2353,5,5188.81,0.0,,
1885,631,2,4632.91,0.0,,
1886,443,1,10819.19,0.0,,
1887,1174,2,6818.62,0.0,,
1888,600,3,9323.65,0.0,,
1890,992,1,3552.16,0.0,,
1891,964,2,4007.0,0.0,,
1892,2352,7,4507.28,0.0,,
1893,915,1,6565.93,0.0,,
1894,981,4,1990.46,0.0,,
1896,1182,6,2285.33,0.0,,
1897,467,6,11284.52,0.0,,
1899,964,8,3821.95,0.0,,
1900,1182,2,2230.29,0.0,,
1902,990,3,5385.78,0.0,,
1903,676,2,10087.12,0.0,,
1904,1000,4,1197.45,0.0,,
1905,1000,3,1218.5,0.0,,
1907,816,1,4651.88,0.0,,
1909,1182,6,2227.89,0.0,,
1910,467,1,11202.96,0.0,,
1911,467,1,11174.91,0.0,,
1912,1974,2,686.77,0.0,,
1912,1975,5,685.09,0.0,,
1913,1990,2,3147.92,0.0,,
1914,2277,5,3482.72,0.0,,
1915,592,2,11392.31,0.0,,
1917,992,2,3355.74,0.0,,
1918,550,8,5036.2,0.0,,
1919,671,1,11094.65,0.0,,
1920,2056,8,3832.86,0.0,,
1921,658,6,10893.38,0.0,,
1923,954,6,8107.99,0.0,,
1924,702,5,3706.12,0.0,,
1926,676,3,9876.15,0.0,,
1927,940,1,8371.21,0.0,,
1929,2352,6,4361.91,0.0,,
1930,786,8,696.43,0.0,,
1931,785,6,693.02,0.0,,
1932,786,4,694.44,0.0,,
1934,1232,2,4613.45,0.0,,
1935,606,2,3931.44,0.0,,
1936,1298,2,4515.12,0.0,,
1937,1232,8,4565.33,0.0,,
1938,2400,3,1118.36,0.0,,
1939,2046,5,5266.34,0.0,,
1942,2359,2,5472.14,0.0,,
1945,2380,5,3805.58,0.0,,
1950,1000,4,1167.27,0.0,,
1951,676,2,9850.53,0.0,,
1953,2396,8,1212.27,0.0,,
1955,2005,4,3710.39,0.0,,
1957,787,4,3778.64,0.0,,
1958,788,5,3629.64,0.0,,
1964,433,8,11331.58,0.0,,
1965,1991,2,3868.58,0.0,,
1966,2046,3,5269.69,0.0,,
1967,676,3,9882.51,0.0,,
1968,635,4,10578.4,0.0,,
1969,635,2,10599.52,0.0,,
1970,475,1,12432.08,0.0,,
1971,739,4,2038.61,0.0,,
1972,740,7,2100.02,0.0,,
1972,1191,3,3303.14,0.0,,
1973,1916,4,3422.84,0.0,,
1974,726,2,1333.91,0.0,,
1975,725,5,1347.77,0.0,,
1976,2045,6,5434.83,0.0,,
1977,966,2,5826.68,0.0,,
1978,785,5,685.83,0.0,,
1979,786,3,711.99,0.0,,
1980,2388,5,3796.1,0.0,,
1981,2050,6,6092.66,0.0,,
1983,1062,3,1791.08,0.0,,
1984,1061,1,1771.71,0.0,,
1984,1062,3,1798.18,0.0,,
1985,895,6,7046.45,0.0,,
1991,485,5,10608.72,0.0,,
1992,635,8,10763.92,0.0,,
1993,725,8,1352.14,0.0,,
1993,795,3,3277.57,0.0,,
1995,647,4,10850.57,0.0,,
1997,725,4,1340.71,0.0,,
1999,2064,6,6478.74,0.0,,
2000,1920,6,3319.67,0.0,,
2001,1000,1,1132.52,0.0,,
2002,785,2,720.33,0.0,,
2004,725,3,1336.76,0.0,,
2005,726,6,1314.42,0.0,,
2006,2199,5,2397.56,0.0,,
2007,573,5,3838.43,0.0,,
2009,510,7,11208.23,0.0,,
2010,1150,4,5376.82,0.0,,
2012,687,5,5803.06,0.0,,
2013,734,7,4337.62,0.0,,
2014,733,1,4258.24,0.0,,
2015,754,5,2972.22,0.0,,
2017,1916,7,3680.39,0.0,,
2018,1859,2,1946.09,0.0,,
2019,1915,3,5741.99,0.0,,
2020,2145,2,4658.35,0.0,,
2022,635,6,10460.49,0.0,,
2023,676,1,9922.85,0.0,,
2024,1061,2,1786.87,0.0,,
2024,1062,2,1826.4,0.0,,
2025,729,1,3787.54,0.0,,
2026,730,8,3851.61,0.0,,
2027,785,4,694.26,0.0,,
2028,786,1,687.12,0.0,,
2029,676,5,10206.39,0.0,,
2031,609,7,10447.82,0.0,,
2032,671,5,11133.21,0.0,,
2033,604,2,6231.57,0.0,,
2034,606,8,3955.94,0.0,,
2035,559,3,7553.38,0.0,,
2036,2352,8,4517.91,0.0,,
2041,967,3,8181.73,0.0,,
2042,609,7,10151.51,0.0,,
2043,1818,2,2587.19,0.0,,
2045,758,8,894.4,0.0,,
2046,757,6,877.7,0.0,,
2048,990,5,5329.97,0.0,,
2049,2054,5,7081.06,0.0,,
2050,2343,6,5689.71,0.0,,
2051,1926,7,1165.78,0.0,,
2051,1927,6,1102.75,0.0,,
2052,989,5,5008.61,0.0,,
2053,2056,2,4154.15,0.0,,
2055,768,3,1152.98,0.0,,
2056,2396,1,1190.83,0.0,,
2057,1230,1,5716.65,0.0,,
2059,2388,8,3873.5,0.0,,
2062,445,2,11013.92,0.0,,
2063,1765,5,2264.85,0.0,,
2064,445,4,10707.09,0.0,,
2065,2240,2,1063.69,0.0,,
2065,2241,7,1076.16,0.0,,
2066,2384,2,7849.09,0.0,,
2068,2064,7,6411.75,0.0,,
2069,1173,5,5968.24,0.0,,
2070,604,7,6101.77,0.0,,
2072,604,2,6107.35,0.0,,
2073,445,7,11119.49,0.0,,
2074,2255,7,714.64,0.0,,
2075,2254,1,721.22,0.0,,
2076,1006,4,1116.64,0.0,,
2078,964,5,3987.48,0.0,,
2080,2169,7,6646.57,0.0,,
2081,1203,8,3898.97,0.0,,
2083,2145,5,4915.72,0.0,,
2084,1229,3,3212.43,0.0,,
2087,964,3,3920.04,0.0,,
2088,768,1,1126.57,0.0,,
2089,767,8,1162.63,0.0,,
2092,753,1,2964.59,0.0,,
2092,754,7,2993.91,0.0,,
2097,2400,2,1128.35,0.0,,
2098,1201,5,7124.3,0.0,,
2099,512,7,2929.62,0.0,,
2101,739,3,1975.91,0.0,,
2101,740,3,2144.66,0.0,,
2102,740,3,2097.27,0.0,,
2104,2204,4,1808.4,0.0,,
2105,769,1,3283.3,0.0,,
2106,770,6,3334.86,0.0,,
2107,2380,7,3838.52,0.0,,
2108,826,3,12676.18,0.0,,
2110,989,4,5325.12,0.0,,
2111,1061,6,1753.54,0.0,,
2111,1062,7,1824.64,0.0,,
2112,2384,8,7843.68,0.0,,
2114,915,6,6424.98,0.0,,
2115,475,3,12479.91,0.0,,
2116,2388,1,3826.64,0.0,,
2118,2234,2,809.39,0.0,,
2119,2235,2,813.96,0.0,,
2121,2064,8,6441.92,0.0,,
2122,976,1,3929.69,0.0,,
2123,967,7,7928.84,0.0,,
2125,1120,8,2161.12,0.0,,
2127,671,5,11369.39,0.0,,
2128,631,5,4645.02,0.0,,
2129,2254,3,698.13,0.0,,
2129,2255,1,731.62,0.0,,
2130,467,7,11411.28,0.0,,
2132,964,7,3838.75,0.0,,
2133,550,4,5069.38,0.0,,
2134,565,2,10683.02,0.0,,
2135,981,7,2077.23,0.0,,
2136,2400,6,1134.97,0.0,,
2137,976,4,3881.18,0.0,,
2138,484,1,15738.5,0.0,,
2141,618,6,14241.54,0.0,,
2142,826,7,12736.27,0.0,,
2143,2396,8,1203.78,0.0,,
2144,785,6,710.82,0.0,,
2144,786,8,682.91,0.0,,
2145,635,4,10657.7,0.0,,
2146,1139,6,8131.43,0.0,,
2147,2235,5,806.3,0.0,,
2149,2199,1,2461.05,0.0,,
2150,739,4,2082.78,0.0,,
2150,753,1,3069.6,0.0,,
2151,740,8,1999.15,0.0,,
2151,754,6,2905.93,0.0,,
2153,826,3,12777.96,0.0,,
2154,1432,6,4053.69,0.0,,
2155,1431,3,3978.72,0.0,,
2157,2071,3,4215.59,0.0,,
2160,725,5,1290.63,0.0,,
2160,726,1,1317.08,0.0,,
2162,488,7,12817.06,0.0,,
2163,826,2,13118.21,0.0,,
2164,606,5,3859.77,0.0,,
2165,2005,5,3751.35,0.0,,
2166,2396,5,1153.11,0.0,,
2167,671,4,11118.67,0.0,,
2168,826,7,12682.54,0.0,,
2169,992,2,3420.68,0.0,,
2170,2384,8,7586.05,0.0,,
2172,1041,7,11866.9,0.0,,
2173,769,4,3320.62,0.0,,
2173,770,7,3299.96,0.0,,
2174,596,8,9793.93,0.0,,
2175,1173,1,6093.89,0.0,,
2176,502,6,13384.78,0.0,,
2177,475,7,12582.23,0.0,,
2178,596,6,9892.78,0.0,,
2179,433,1,11055.5,0.0,,
2180,596,3,9461.82,0.0,,
2182,676,7,9894.87,0.0,,
2183,174,5,8550.79,0.0,,
2184,647,1,11111.31,0.0,,
2185,725,2,1309.35,0.0,,
2185,726,1,1372.43,0.0,,
2186,1114,1,2073.32,0.0,,
2188,635,5,10902.84,0.0,,
2189,551,1,11149.82,0.0,,
2190,1000,1,1178.58,0.0,,
2191,826,6,12616.25,0.0,,
2192,895,5,6999.44,0.0,,
2193,1001,8,4800.21,0.0,,
2194,445,3,10931.86,0.0,,
2195,1005,5,1375.09,0.0,,
2196,574,4,11034.21,0.0,,
2197,992,3,3559.61,0.0,,
2198,992,4,3427.28,0.0,,
2199,2083,3,4013.5,0.0,,
2200,1818,3,2462.08,0.0,,
2201,753,4,2873.06,0.0,,
2201,754,8,2989.7,0.0,,
2202,992,3,3388.01,0.0,,
2203,981,1,2090.02,0.0,,
2204,964,2,3962.19,0.0,,
2205,475,5,12826.37,0.0,,
2206,2094,6,5075.85,0.0,,
2207,502,8,13451.86,0.0,,
2208,604,3,6115.59,0.0,,
2209,1182,5,2196.02,0.0,,
2210,1000,8,1202.27,0.0,,
2213,2250,2,1509.2,0.0,,
2213,2251,1,1514.5,0.0,,
2214,1005,8,1385.84,0.0,,
2215,1096,2,1452.7,0.0,,
2216,1095,5,1468.1,0.0,,
2217,676,6,9795.78,0.0,,
2220,2332,4,5861.26,0.0,,
2221,2400,8,1134.21,0.0,,
2223,826,4,12556.27,0.0,,
2224,767,6,1162.78,0.0,,
2226,725,4,1352.77,0.0,,
2226,726,4,1357.27,0.0,,
2227,725,1,1326.67,0.0,,
2230,596,6,9455.03,0.0,,
2231,550,1,5084.58,0.0,,
2232,981,6,1991.55,0.0,,
2233,966,8,5885.79,0.0,,
2234,725,4,1356.42,0.0,,
2234,726,3,1338.9,0.0,,
2235,2204,7,1784.28,0.0,,
2235,2205,2,1741.98,0.0,,
2236,967,8,8009.98,0.0,,
2241,573,4,3740.13,0.0,,
2242,1934,7,1618.04,0.0,,
2242,1935,7,1623.89,0.0,,
2243,1061,1,1826.55,0.0,,
2243,1062,3,1819.86,0.0,,
2244,785,4,690.37,0.0,,
2245,786,3,688.97,0.0,,
2246,2046,5,5045.57,0.0,,
2247,396,6,10824.59,0.0,,
2251,785,1,670.97,0.0,,
2251,786,2,690.18,0.0,,
2253,785,1,709.05,0.0,,
2253,786,8,715.57,0.0,,
2255,757,2,883.97,0.0,,
2255,758,2,902.15,0.0,,
2256,785,4,729.94,0.0,,
2256,786,5,684.76,0.0,,
2257,979,7,4696.25,0.0,,
2258,647,4,11469.34,0.0,,
2259,702,3,3686.89,0.0,,
2260,992,7,3351.13,0.0,,
2263,786,3,672.41,0.0,,
2264,2331,1,7328.9,0.0,,
2265,1232,8,4437.12,0.0,,
2266,740,2,2108.04,0.0,,
2267,739,3,2108.61,0.0,,
2268,1053,4,3451.65,0.0,,
2269,754,5,2955.47,0.0,,
2270,753,5,3025.72,0.0,,
2272,2091,2,2039.91,0.0,,
2273,740,4,2066.89,0.0,,
2274,739,6,2038.83,0.0,,
2276,740,3,1998.45,0.0,,
2277,826,7,12947.84,0.0,,
2280,475,4,12629.63,0.0,,
2281,467,8,11134.42,0.0,,
2283,1934,8,1583.71,0.0,,
2284,1935,7,1559.59,0.0,,
2285,964,2,3876.26,0.0,,
2286,596,7,9343.0,0.0,,
2287,797,8,3831.8,0.0,,
2288,1201,4,6815.83,0.0,,
2290,802,2,2007.94,0.0,,
2291,445,6,10814.23,0.0,,
2291,609,2,10544.83,0.0,,
2292,1920,6,3392.44,0.0,,
2293,604,3,6304.91,0.0,,
2294,725,3,1350.41,0.0,,
2296,967,2,8026.32,0.0,,
2302,725,3,1334.34,0.0,,
2303,976,6,3946.8,0.0,,
2306,964,6,3767.49,0.0,,
2307,758,8,903.62,0.0,,
2308,757,6,902.48,0.0,,
2309,691,3,4608.45,0.0,,
2310,954,1,8222.18,0.0,,
2311,966,8,5698.37,0.0,,
2312,954,3,8319.68,0.0,,
2313,826,4,12260.57,0.0,,
2314,964,3,3994.78,0.0,,
2315,936,3,6190.68,0.0,,
2316,976,5,3876.83,0.0,,
2318,826,7,12669.63,0.0,,
2320,826,7,13260.2,0.0,,
2321,758,4,897.99,0.0,,
2322,757,7,875.76,0.0,,
2324,559,3,7559.12,0.0,,
2325,915,8,6745.34,0.0,,
2327,1894,4,8821.43,0.0,,
2328,550,7,5179.03,0.0,,
2329,1000,4,1189.91,0.0,,
2331,990,8,5366.27,0.0,,
2332,966,7,5925.11,0.0,,
2333,499,8,11350.66,0.0,,
2334,729,4,3789.27,0.0,,
2334,730,7,3859.22,0.0,,
2335,400,4,9658.94,0.0,,
2336,1859,2,1846.25,0.0,,
2337,740,7,2072.36,0.0,,
2338,739,2,2082.83,0.0,,
2339,787,7,3750.97,0.0,,
2339,788,6,3874.85,0.0,,
2341,826,3,13056.17,0.0,,
2345,488,5,13317.4,0.0,,
2346,785,5,698.28,0.0,,
2346,786,4,695.25,0.0,,
2347,933,1,7146.35,0.0,,
2348,681,7,8949.35,0.0,,
2349,1870,1,10001.37,0.0,,
2350,467,6,11083.23,0.0,,
2351,622,4,10081.35,0.0,,
2353,967,6,8496.07,0.0,,
2354,976,6,3848.96,0.0,,
2355,981,8,2035.99,0.0,,
2357,445,7,10572.09,0.0,,
2358,910,6,5320.25,0.0,,
2359,954,7,8604.36,0.0,,
2360,826,8,13001.27,0.0,,
2361,954,1,7858.87,0.0,,
2362,1903,4,9565.03,0.0,,
2364,512,7,2978.87,0.0,,
2365,31,2,9384.12,0.0,,
2366,964,7,3920.27,0.0,,
2367,966,3,5846.86,0.0,,
2368,826,2,13330.59,0.0,,
2369,631,8,4525.78,0.0,,
2370,631,6,4528.55,0.0,,
2371,1847,6,1518.52,0.0,,
2372,826,6,12570.21,0.0,,
2373,992,6,3475.17,0.0,,
2374,4,5,9934.81,0.0,,
2375,1000,6,1203.65,0.0,,
2377,488,8,13061.68,0.0,,
2380,769,8,3203.93,0.0,,
2381,964,1,3947.46,0.0,,
2383,1862,5,2661.72,0.0,,
2384,36,2,5577.72,0.0,,
2386,937,2,6380.59,0.0,,
2390,396,3,10655.92,0.0,,
2391,795,6,3428.61,0.0,,
2391,796,2,3279.14,0.0,,
2393,785,1,697.76,0.0,,
2393,786,7,710.11,0.0,,
2394,565,1,11104.29,0.0,,
2395,757,8,889.44,0.0,,
2395,758,1,893.61,0.0,,
2397,574,3,10852.69,0.0,,
2398,512,4,2939.39,0.0,,
2399,1847,6,1574.27,0.0,,
2400,573,8,3795.07,0.0,,
2401,596,3,9719.94,0.0,,
2404,618,2,14071.49,0.0,,
2405,1859,1,1828.0,0.0,,
2408,964,4,3825.58,0.0,,
2409,1114,8,2097.67,0.0,,
2410,2331,5,7581.66,0.0,,
2411,604,1,6182.48,0.0,,
2412,726,8,1370.86,0.0,,
2414,2400,6,1155.44,0.0,,
2415,954,1,8550.68,0.0,,
2418,1001,2,4889.28,0.0,,
2419,1351,1,3960.43,0.0,,
2420,1352,7,3968.22,0.0,,
2421,910,8,5405.95,0.0,,
2422,819,7,14826.11,0.0,,
2423,2384,6,8055.06,0.0,,
2424,2045,4,5584.44,0.0,,
2425,1201,4,6783.1,0.0,,
2426,2373,2,7239.36,0.0,,
2428,2082,2,3974.96,0.0,,
2430,1000,5,1153.79,0.0,,
2431,691,6,4694.63,0.0,,
2432,2054,3,6909.29,0.0,,
2433,1173,4,6025.84,0.0,,
2436,671,2,10896.02,0.0,,
2437,1191,2,3293.39,0.0,,
2438,1114,2,2065.3,0.0,,
2439,1085,5,1151.76,0.0,,
2439,1086,2,1160.84,0.0,,
2440,2054,8,7104.82,0.0,,
2441,1926,3,1140.37,0.0,,
2441,1927,5,1090.29,0.0,,
2442,826,3,12483.78,0.0,,
2443,952,2,3244.93,0.0,,
2444,2371,1,7261.57,0.0,,
2446,2070,2,6271.03,0.0,,
2448,910,6,5460.19,0.0,,
2449,785,2,710.51,0.0,,
2450,786,5,712.16,0.0,,
2451,574,1,11206.04,0.0,,
2452,966,3,5801.42,0.0,,
2453,645,7,9285.01,0.0,,
2455,964,1,3865.99,0.0,,
2456,1974,7,687.22,0.0,,
2456,1975,8,689.18,0.0,,
2457,2359,4,5310.71,0.0,,
2458,1034,6,11020.43,0.0,,
2459,1859,5,1849.99,0.0,,
2460,1000,8,1176.83,0.0,,
2461,981,3,2002.76,0.0,,
2462,910,8,5212.6,0.0,,
2463,676,4,9665.05,0.0,,
2464,2054,4,6875.04,0.0,,
2465,2380,1,3819.19,0.0,,
2466,2250,6,1512.4,0.0,,
2466,2251,1,1551.26,0.0,,
2467,1173,5,5982.73,0.0,,
2468,1006,7,1155.95,0.0,,
2470,1484,8,965.32,0.0,,
2472,915,7,6451.79,0.0,,
2474,2343,8,5673.23,0.0,,
2476,475,7,12913.8,0.0,,
2477,2373,1,7032.72,0.0,,
2479,992,3,3415.89,0.0,,
2481,2250,7,1516.86,0.0,,
2481,2251,7,1512.96,0.0,,
2482,2064,3,6336.66,0.0,,
2484,2396,4,1187.66,0.0,,
2485,2396,3,1169.94,0.0,,
2487,2280,5,1934.44,0.0,,
2488,1431,4,4081.66,0.0,,
2488,1432,2,4123.6,0.0,,
2489,2252,5,1599.61,0.0,,
2489,2253,5,1630.99,0.0,,
2490,2240,6,1064.58,0.0,,
2490,2241,5,1097.8,0.0,,
2493,596,5,9573.89,0.0,,
2494,915,1,6613.47,0.0,,
2495,702,5,3661.08,0.0,,
2496,1317,1,3901.26,0.0,,
2496,1318,2,4014.26,0.0,,
2497,604,4,6072.95,0.0,,
2498,964,4,3852.09,0.0,,
2499,400,3,9735.49,0.0,,
2500,2045,7,5522.3,0.0,,
2501,1201,5,7015.87,0.0,,
2502,992,2,3492.85,0.0,,
2503,757,3,897.83,0.0,,
2503,758,7,879.59,0.0,,
2504,1120,3,2222.54,0.0,,
2507,495,7,8687.36,0.0,,
2509,2252,3,1604.8,0.0,,
2510,2253,4,1587.79,0.0,,
2511,1191,5,3236.75,0.0,,
2513,574,6,11185.31,0.0,,
2515,396,8,11154.7,0.0,,
2517,1479,5,4369.21,0.0,,
2517,1480,8,4455.69,0.0,,
2518,1173,5,6077.67,0.0,,
2519,946,3,8162.52,0.0,,
2520,550,5,5131.17,0.0,,
2521,2374,1,7756.89,0.0,,
2523,574,2,10704.0,0.0,,
2524,2255,5,736.59,0.0,,
2526,757,5,890.15,0.0,,
2526,758,5,896.73,0.0,,
2527,1942,5,1498.22,0.0,,
2527,1943,5,1483.26,0.0,,
2528,2070,4,6499.66,0.0,,
2529,2055,5,7368.35,0.0,,
2530,1003,8,1048.75,0.0,,
2532,2396,3,1181.47,0.0,,
2533,2254,7,737.6,0.0,,
2533,2255,1,724.74,0.0,,
2534,1062,1,1791.88,0.0,,
2535,1061,7,1829.43,0.0,,
2536,467,4,10817.86,0.0,,
2538,2070,6,6107.96,0.0,,
2539,725,6,1322.81,0.0,,
2539,726,8,1368.82,0.0,,
2540,1926,3,1131.7,0.0,,
2541,1927,3,1143.96,0.0,,
2542,2343,5,5780.37,0.0,,
2543,606,8,3913.25,0.0,,
2544,1139,3,7985.92,0.0,,
2545,609,2,10264.87,0.0,,
2546,1058,2,1561.96,0.0,,
2548,2074,4,3999.0,0.0,,
2549,1227,4,3957.5,0.0,,
2551,2400,4,1116.69,0.0,,
2552,2055,7,7231.24,0.0,,
2554,2396,8,1212.29,0.0,,
2555,1006,3,1127.93,0.0,,
2556,1005,7,1382.34,0.0,,
2557,2056,1,4036.72,0.0,,
2561,726,8,1331.92,0.0,,
2562,725,1,1344.81,0.0,,
2563,600,8,9517.08,0.0,,
2564,1987,4,1982.65,0.0,,
2565,739,7,2101.09,0.0,,
2565,740,8,2161.15,0.0,,
2566,2396,6,1194.31,0.0,,
2567,966,8,5937.41,0.0,,
2572,2380,2,3905.55,0.0,,
2573,2380,8,3753.17,0.0,,
2574,2332,8,5878.73,0.0,,
2575,467,5,11145.86,0.0,,
2576,2380,1,3782.4,0.0,,
2578,1895,6,8858.57,0.0,,
2579,1046,4,1197.03,0.0,,
2581,2396,3,1185.58,0.0,,
2582,475,7,12644.89,0.0,,
2583,475,7,12724.25,0.0,,
2586,475,6,12813.34,0.0,,
2587,2400,8,1144.69,0.0,,
2588,475,5,12666.95,0.0,,
2590,964,2,3940.51,0.0,,
2591,1229,4,3160.48,0.0,,
2593,2359,6,5355.08,0.0,,
2595,1894,6,8211.49,0.0,,
2596,2270,7,3758.4,0.0,,
2597,681,6,8935.26,0.0,,
2599,1114,5,2086.36,0.0,,
2601,681,2,8634.32,0.0,,
2602,2373,8,7029.95,0.0,,
2604,631,1,4666.29,0.0,,
2605,1156,6,4040.42,0.0,,
2606,729,8,3850.22,0.0,,
2606,730,6,3784.33,0.0,,
2607,1057,1,1628.97,0.0,,
2608,1058,4,1572.45,0.0,,
2609,445,8,10999.7,0.0,,
2610,618,7,14606.97,0.0,,
2612,2332,7,5933.57,0.0,,
2614,606,5,4046.68,0.0,,
2616,2252,7,1601.94,0.0,,
2616,2253,4,1602.17,0.0,,
2617,2252,3,1604.54,0.0,,
2617,2253,7,1638.96,0.0,,
2618,1114,7,2090.2,0.0,,
2619,467,4,11452.38,0.0,,
2620,1000,4,1188.48,0.0,,
2621,1215,2,4153.59,0.0,,
2622,2388,6,3900.34,0.0,,
2623,475,2,12320.98,0.0,,
2624,2241,1,1111.27,0.0,,
2625,2240,2,1093.85,0.0,,
2626,2071,7,4193.88,0.0,,
2628,1298,3,4424.55,0.0,,
2629,1285,8,4644.54,0.0,,
2630,767,7,1158.1,0.0,,
2630,768,4,1147.12,0.0,,
2631,2094,3,5109.68,0.0,,
2632,1934,1,1557.71,0.0,,
2633,1935,8,1593.96,0.0,,
2634,2081,6,2766.85,0.0,,
2635,1062,6,1775.71,0.0,,
2636,1061,4,1741.92,0.0,,
2638,1046,1,1256.33,0.0,,
2639,2070,8,5952.14,0.0,,
2640,1139,4,7869.72,0.0,,
2644,1062,4,1800.65,0.0,,
2645,596,6,9553.42,0.0,,
2647,1186,5,4652.2,0.0,,
2648,647,1,11059.97,0.0,,
2649,933,2,6987.44,0.0,,
